"Date";"Coscinodiscophycidae";"Bacillariophyceae incertae sedis";"Oscillatoriophycideae";"Synechococcophycideae";"Bacillariophycidae+Fragilariophycidae";"Haptoria";"Alophycidae";"Oligotrichia";"Dinophyceae";"EUG";"CRY";"NEI"
"1990-02-26";"7700";NA;NA;NA;"20600";NA;NA;NA;"600";NA;NA;"9000"
"1990-03-12";"5600";NA;NA;NA;"10100";NA;NA;NA;"3300";"200";NA;"8700"
"1990-03-26";"111600";NA;NA;NA;"27900";"200";NA;NA;"2200";"2200";NA;"5200"
"1990-04-09";"172800";NA;NA;NA;"33100";"400";NA;NA;"2600";"400";NA;"3300"
"1990-04-23";"42100";NA;NA;NA;"38400";NA;NA;NA;"1100";NA;NA;"3400"
"1990-05-02";"248200";NA;NA;NA;"61900";NA;NA;NA;"4700";"1100";NA;"5500"
"1990-05-14";"528500";NA;NA;NA;"164200";NA;NA;NA;"29400";"1700";"10600";"20000"
"1990-05-28";"267800";NA;NA;NA;"7900";NA;NA;NA;"24500";"200";NA;"4200"
"1990-06-11";"22000";NA;NA;NA;"5600";NA;NA;NA;"33100";"1500";NA;"2100"
"1990-06-25";"15200";NA;NA;NA;"17700";NA;NA;NA;"37000";"200";NA;"7800"
"1990-07-09";"36500";NA;NA;NA;"17400";NA;NA;NA;"17600";"200";NA;"4200"
"1990-07-23";"22100";NA;NA;NA;"117500";NA;NA;NA;"8600";"1300";NA;"54300"
"1990-08-06";"127500";NA;NA;NA;"26800";NA;NA;NA;"8900";"14700";NA;"400"
"1990-08-20";"19400";NA;NA;NA;"12500";NA;NA;NA;"26800";"800";NA;"13200"
"1990-09-03";"101600";NA;NA;NA;"78200";NA;NA;NA;"12000";"1500";NA;"6900"
"1990-09-17";"82000";NA;NA;NA;"25000";NA;NA;NA;"5200";"1500";NA;"3400"
"1990-10-01";"200700";NA;NA;NA;"100100";"200";NA;NA;"42400";"1400";NA;"15300"
"1990-10-15";"81900";NA;NA;NA;"28000";NA;NA;NA;"5900";"1400";NA;"3200"
"1990-10-29";"17100";NA;NA;NA;"13700";NA;NA;NA;"100";NA;NA;"900"
"1990-11-12";"4300";NA;NA;NA;"10200";NA;NA;NA;"2400";"1800";NA;"48100"
"1990-11-26";"5500";NA;NA;NA;"7800";NA;NA;NA;"2400";"200";NA;"4500"
"1990-12-17";"4300";NA;NA;NA;"4200";NA;NA;NA;"1100";"200";NA;"4400"
"1991-01-07";"13100";NA;NA;NA;"9000";NA;NA;NA;"600";NA;NA;"3200"
"1991-01-21";"5800";NA;NA;NA;"24800";NA;NA;NA;"700";NA;NA;"9500"
"1991-02-04";"8500";NA;NA;NA;"8700";NA;NA;NA;"800";NA;NA;"11100"
"1991-02-20";"16700";NA;NA;NA;"13100";NA;NA;NA;"500";NA;NA;"4000"
"1991-03-04";"6700";NA;NA;NA;"16800";NA;NA;NA;"100";"100";NA;"13400"
"1991-03-18";"15800";NA;NA;NA;"12700";"300";NA;NA;"2300";NA;NA;"6400"
"1991-04-02";"4300";NA;NA;NA;"18100";NA;NA;NA;"3400";"1100";NA;"27000"
"1991-04-15";"4900";NA;NA;NA;"18700";"100";NA;NA;"5500";"400";NA;"14300"
"1991-04-29";"61100";NA;NA;NA;"17300";NA;NA;NA;"24000";"600";NA;"17700"
"1991-05-06";"35900";NA;NA;NA;"11000";NA;NA;NA;"4300";"100";NA;"17600"
"1991-05-22";"81100";NA;NA;NA;"11600";NA;NA;NA;"6700";"400";NA;"9500"
"1991-06-03";"51300";NA;NA;NA;"85300";"200";NA;NA;"9600";"500";NA;"4900"
"1991-06-17";"28000";NA;NA;NA;"11600";NA;NA;NA;"3900";NA;NA;"4800"
"1991-07-01";"90700";NA;NA;NA;"17400";NA;NA;NA;"35900";"1200";NA;"15900"
"1991-07-15";"135500";NA;NA;NA;"78700";NA;NA;NA;"9000";NA;NA;"2400"
"1991-07-29";"118800";NA;NA;NA;"58200";NA;NA;NA;"6300";"1100";NA;"3200"
"1991-08-12";"123800";NA;NA;NA;"19100";"100";NA;NA;"10400";"200";NA;"4400"
"1991-08-26";"22400";NA;NA;NA;"16200";NA;NA;NA;"148000";"300";NA;"6200"
"1991-09-09";"15200";NA;NA;NA;"6500";NA;NA;NA;"5258600";"1000";NA;"4600"
"1991-09-23";"17200";NA;NA;NA;"15800";NA;NA;NA;"34300";"500";NA;"3200"
"1991-10-07";"46100";NA;NA;NA;"36700";NA;NA;NA;"21600";"700";NA;"66100"
"1991-10-21";"8400";NA;NA;NA;"14100";NA;NA;NA;"1100";"200";NA;"9500"
"1991-11-07";"14500";NA;NA;NA;"14300";NA;NA;NA;"1800";NA;NA;"2500"
"1991-11-18";"11300";NA;NA;NA;"10000";NA;NA;NA;"1000";"200";NA;"9200"
"1991-12-02";"3100";NA;NA;NA;"5900";NA;NA;NA;"1500";"200";NA;"6900"
"1992-01-20";"7200";NA;NA;NA;"18800";NA;NA;NA;"400";NA;NA;"14800"
"1992-02-06";"17100";NA;NA;NA;"5000";NA;NA;NA;"2800";NA;NA;"5300"
"1992-02-17";"20100";NA;NA;NA;"60000";NA;NA;NA;"400";"600";NA;"17600"
"1992-03-02";"296500";NA;NA;NA;"59000";NA;NA;NA;"3200";"300";NA;"24400"
"1992-03-23";"13900";NA;NA;NA;"12500";NA;NA;NA;"4700";"1300";NA;"9800"
"1992-04-06";"86600";NA;NA;NA;"14500";NA;NA;NA;"2500";NA;NA;"1600"
"1992-04-21";"100800";NA;NA;NA;"30400";NA;NA;NA;"2900";NA;NA;"11100"
"1992-05-04";"749200";NA;NA;NA;"14200";NA;NA;NA;"2500";"200";NA;"900"
"1992-05-18";"81800";NA;NA;NA;"28200";NA;NA;NA;"5000";"100";NA;"1300"
"1992-05-26";"241200";NA;NA;NA;"64000";NA;NA;NA;"4700";"400";NA;NA
"1992-06-01";"84300";NA;NA;NA;"15900";NA;NA;NA;"6800";"200";NA;"2400"
"1992-06-15";"719900";NA;NA;NA;"35400";NA;NA;NA;"67300";"100";NA;"2900"
"1992-06-29";"2185400";NA;NA;NA;"198700";NA;NA;NA;"80200";"400";NA;"10500"
"1992-07-15";"6300";NA;NA;NA;"9500";NA;NA;NA;"129400";"200";NA;"7600"
"1992-07-27";"105500";NA;NA;NA;"17700";NA;NA;NA;"942300";"200";NA;"2500"
"1992-08-10";"683200";NA;NA;NA;"24400";NA;NA;NA;"69600";"4800";NA;"24600"
"1992-08-24";"53000";NA;NA;NA;"19200";NA;NA;NA;"157000";"500";NA;"2600"
"1992-09-07";"218700";NA;NA;NA;"51700";NA;NA;NA;"19200";NA;NA;"15300"
"1992-09-21";"647300";NA;NA;NA;"38700";NA;NA;NA;"5700";"600";NA;"11700"
"1992-10-05";"62400";NA;NA;NA;"5800";NA;NA;NA;"2500";NA;NA;"2800"
"1992-10-19";"256800";NA;NA;NA;"2000";NA;NA;NA;"1300";"100";NA;"600"
"1992-11-02";"39200";NA;NA;NA;"3900";NA;NA;NA;"11500";"1200";NA;"9500"
"1992-11-16";"8000";NA;NA;NA;"7400";NA;NA;NA;"200";NA;NA;"1100"
"1992-11-30";"3500";NA;NA;NA;"1600";NA;NA;NA;"500";"700";NA;"2900"
"1992-12-14";"5900";NA;NA;NA;"2000";NA;NA;NA;"500";NA;NA;"1400"
"1992-12-28";"8500";NA;NA;NA;"4300";NA;NA;NA;"700";NA;NA;"900"
"1993-01-12";"12300";NA;NA;NA;"2800";NA;NA;NA;"500";NA;NA;"1000"
"1993-01-25";"4700";NA;NA;NA;"4200";NA;NA;NA;"400";"200";NA;"1000"
"1993-02-08";"8100";NA;NA;NA;"12800";NA;NA;NA;"1900";NA;NA;"2100"
"1993-02-22";"7600";NA;NA;NA;"1700";NA;NA;NA;"4200";NA;NA;"9100"
"1993-03-08";"23500";NA;NA;NA;"4900";"600";NA;NA;"4000";"200";NA;"22800"
"1993-03-22";"18200";NA;NA;NA;"4200";NA;NA;NA;"17200";"800";NA;"4000"
"1993-04-06";"36000";NA;NA;NA;"13900";NA;NA;NA;"15900";"100";NA;"5100"
"1993-04-19";"58800";NA;NA;NA;"13500";NA;NA;NA;"3600";"600";NA;"15400"
"1993-05-03";"499700";NA;NA;NA;"5600";NA;NA;NA;"10500";"200";NA;"12200"
"1993-05-17";"262600";NA;NA;NA;"26300";NA;NA;NA;"12000";"1700";NA;"1100"
"1993-06-01";"188200";NA;NA;NA;"19600";NA;NA;NA;"14400";"500";NA;"700"
"1993-06-14";"120100";NA;NA;NA;"2600";NA;NA;NA;"20900";"1300";NA;"7400"
"1993-06-28";"709800";NA;NA;NA;"41700";NA;NA;NA;"63000";"1100";NA;"4200"
"1993-07-12";"181800";NA;NA;NA;"5100";NA;NA;NA;"31800";"14600";NA;"1200"
"1993-07-26";"890900";NA;NA;NA;"8000";NA;NA;NA;"23500";"500";NA;"2400"
"1993-08-09";"233600";NA;NA;NA;"6200";NA;NA;NA;"6800";"600";NA;NA
"1993-08-23";"223800";NA;NA;NA;"12500";NA;NA;NA;"1500";"200";NA;"1200"
"1993-09-07";"288500";NA;NA;NA;"32300";NA;NA;NA;"16100";"900";NA;"1800"
"1993-09-20";"74700";NA;NA;NA;"4200";NA;NA;NA;"6700";"4000";NA;"3800"
"1993-10-11";"35100";NA;NA;NA;"33000";NA;NA;NA;"3800";"2200";NA;"8200"
"1993-10-27";"13400";NA;NA;NA;"8700";NA;NA;NA;"2200";"600";NA;"6600"
"1993-11-08";"20600";NA;NA;NA;"16200";NA;NA;NA;"3600";"2700";NA;"14500"
"1993-11-22";"16400";NA;NA;NA;"5000";NA;NA;NA;"2800";"1200";NA;"2200"
"1993-12-07";"11200";NA;NA;NA;"12300";NA;NA;NA;"1200";"1200";"7500";"3000"
"1993-12-20";"14300";NA;NA;NA;"7400";NA;NA;NA;"800";NA;"2000";"3600"
"1994-01-04";"21100";NA;NA;NA;"8000";NA;NA;NA;"2600";NA;"3600";"7600"
"1994-01-09";"7400";NA;NA;NA;"3800";NA;NA;NA;"400";"100";"15200";"3200"
"1994-01-17";"15000";NA;NA;NA;"4500";NA;NA;NA;"200";NA;NA;"700"
"1994-01-31";"7400";NA;NA;NA;"3200";NA;NA;NA;"2800";"300";NA;"1800"
"1994-02-21";"28900";NA;NA;NA;"16200";NA;NA;NA;"1000";"1300";NA;"4300"
"1994-03-14";"333000";NA;NA;NA;"53000";NA;NA;NA;"4900";"400";NA;"7200"
"1994-03-28";"628700";NA;NA;NA;"70900";NA;NA;NA;"2500";"300";NA;"5300"
"1994-04-11";"38500";NA;NA;NA;"11100";NA;NA;NA;"700";NA;NA;"400"
"1994-04-25";"222700";NA;NA;NA;"412900";NA;NA;NA;"2900";"800";"3600";"1800"
"1994-05-02";"245200";NA;NA;NA;"658000";NA;NA;NA;"14300";"1700";NA;"4600"
"1994-05-16";"385400";NA;NA;NA;"31300";NA;NA;NA;"19600";"1100";NA;"3600"
"1994-05-30";"14300";NA;NA;NA;"3100";NA;NA;NA;"13200";"1900";NA;"4600"
"1994-06-13";"574400";NA;NA;NA;"11000";NA;NA;NA;"116200";"1100";NA;"97300"
"1994-06-27";"533500";NA;NA;NA;"14800";NA;NA;NA;"121600";"2100";NA;"200"
"1994-07-11";"1461500";NA;NA;NA;"13600";NA;NA;NA;"50800";NA;NA;"8800"
"1994-07-18";"278800";NA;NA;NA;"10900";NA;NA;NA;"19800";"6100";NA;"2000"
"1994-08-01";"598200";NA;NA;NA;"14300";NA;NA;NA;"41700";"1400";NA;"6400"
"1994-08-16";"69500";NA;NA;NA;"46200";NA;NA;NA;"21400";"2100";NA;"9600"
"1994-08-29";"112600";NA;NA;NA;"16700";NA;NA;NA;"2000";"600";NA;"1200"
"1994-09-12";"15600";NA;NA;NA;"6200";NA;NA;NA;"2600";NA;NA;"500"
"1994-09-27";"29600";NA;NA;NA;"6800";NA;NA;NA;"600";"200";NA;"1400"
"1994-10-06";"54900";NA;NA;NA;"404500";NA;NA;NA;"22700";"2000";NA;"3300"
"1994-10-17";"182800";NA;NA;NA;"17500";NA;NA;NA;"9600";"700";NA;"2900"
"1994-11-02";"16400";NA;NA;NA;"9900";"400";NA;NA;"13800";"600";NA;"24700"
"1994-11-14";"12500";NA;NA;NA;"7000";NA;NA;NA;"1600";"100";NA;"5500"
"1994-11-28";"1600";NA;NA;NA;"2700";NA;NA;NA;"4700";"1000";NA;"800"
"1994-12-12";"11000";NA;NA;NA;"3700";NA;NA;NA;"5800";"1800";NA;"17500"
"1994-12-26";"4900";NA;NA;NA;"4500";NA;NA;NA;"2300";"800";"11300";"4900"
"1995-01-23";"43700";NA;NA;NA;"5000";NA;NA;NA;"300";NA;NA;"2500"
"1995-02-06";"25900";NA;NA;NA;"4900";NA;NA;NA;"1200";"100";"4500";"1800"
"1995-02-20";"16500";NA;NA;NA;"6900";NA;NA;NA;"1400";"400";"800";"2900"
"1995-03-06";"15000";NA;NA;NA;"6800";NA;NA;NA;"5600";"200";NA;"2200"
"1995-03-20";"50200";NA;NA;NA;"6300";NA;NA;NA;"14000";"300";NA;"3700"
"1995-04-03";"31200";NA;NA;NA;"9700";"1200";NA;NA;"5400";"2400";"3000";"14100"
"1995-04-18";"77200";NA;NA;NA;"138000";"12700";NA;NA;"5600";"200";NA;"8300"
"1995-05-02";"564900";NA;NA;NA;"10900";NA;NA;NA;"17200";"100";NA;"1300"
"1995-05-15";"164000";NA;NA;NA;"7100";"500";NA;NA;"8200";NA;"5300";"900"
"1995-05-29";"468800";NA;NA;NA;"21500";"300";NA;NA;"9900";NA;NA;"2000"
"1995-06-12";"571200";NA;NA;NA;"550300";NA;NA;NA;"84500";"500";NA;"2600"
"1995-06-26";"161700";NA;NA;NA;"19600";NA;NA;NA;"481100";"3400";NA;"2800"
"1995-07-10";"190900";NA;NA;NA;"4600";NA;NA;NA;"30900";"200";NA;"500"
"1995-07-24";"395000";NA;NA;NA;"22300";NA;NA;NA;"10300";NA;NA;"200"
"1995-08-07";"159800";NA;NA;NA;"20400";NA;NA;NA;"224400";NA;"3800";"5600"
"1995-08-21";"368900";NA;NA;NA;"4800";NA;NA;NA;"8700";"300";NA;"3000"
"1995-09-04";"95100";NA;NA;NA;"11100";NA;NA;NA;"15000";"1500";NA;"400"
"1995-09-18";"204300";NA;NA;NA;"17100";"100";NA;NA;"1600";"400";NA;"400"
"1995-10-02";"20200";NA;NA;NA;"14300";NA;NA;NA;"28600";"3400";NA;"5300"
"1995-10-17";"120400";NA;NA;NA;"12700";NA;NA;NA;"7500";"500";NA;"700"
"1995-10-30";"25000";NA;NA;NA;"8900";NA;NA;NA;"6600";"2600";"100";"2300"
"1995-11-13";"7200";NA;NA;NA;"1400";NA;NA;NA;"4900";"100";NA;"800"
"1995-11-27";"18700";NA;NA;NA;"9800";NA;NA;NA;"1600";"100";NA;"4700"
"1995-12-12";"1300";NA;NA;NA;"1600";NA;NA;NA;"100";"200";NA;"800"
"1995-12-26";"13100";NA;NA;NA;"6500";NA;NA;NA;"300";"200";NA;"4600"
"1996-01-22";"9900";NA;NA;NA;"4500";NA;NA;NA;NA;NA;NA;"1000"
"1996-02-05";"5900";NA;NA;NA;"6200";NA;NA;NA;"200";NA;NA;"1100"
"1996-02-19";"11200";NA;NA;NA;"4000";NA;NA;NA;"200";NA;NA;"500"
"1996-03-04";"9100";NA;NA;NA;"2000";NA;NA;NA;"1200";"100";NA;"500"
"1996-03-18";"14400";NA;NA;NA;"7100";NA;NA;NA;"3100";NA;NA;"500"
"1996-04-01";"1183400";NA;NA;NA;"14900";"900";NA;NA;"13700";"8400";NA;"400"
"1996-04-09";"51100";NA;NA;NA;"11200";NA;NA;NA;"4300";"1400";NA;"700"
"1996-04-22";"407600";NA;NA;NA;"309100";NA;NA;NA;"1100";NA;NA;"1800"
"1996-05-06";"58700";NA;NA;NA;"108940";NA;NA;NA;"10100";"1300";NA;"800"
"1996-05-13";"21100";NA;NA;NA;"23100";NA;NA;NA;"6700";NA;NA;"1900"
"1996-05-28";"352300";NA;NA;NA;"9300";NA;NA;NA;"1600";"200";NA;NA
"1996-06-10";"1221700";NA;NA;NA;"23300";"100";NA;NA;"10800";"2000";NA;"1700"
"1996-06-24";"98300";NA;NA;NA;"4700";"100";NA;NA;"26900";"300";NA;"300"
"1996-07-08";"101800";NA;NA;NA;"14100";NA;NA;NA;"24100";"28700";NA;"1100"
"1996-07-22";"286200";NA;NA;NA;"8400";NA;NA;NA;"30000";"2400";NA;"1100"
"1996-08-05";"27800";NA;NA;NA;"10800";"300";NA;NA;"283900";"2400";NA;"900"
"1996-08-20";"35800";NA;NA;NA;"6500";"200";NA;NA;"178500";"4000";NA;"500"
"1996-09-02";"11000";NA;NA;NA;"2700";NA;NA;NA;"243050";"700";NA;"600"
"1996-09-17";"151600";NA;NA;NA;"11800";NA;NA;NA;"86900";"1900";NA;NA
"1996-10-03";"344700";NA;NA;NA;"5100";NA;NA;NA;"2100";"1700";NA;"2100"
"1996-10-14";"79500";NA;NA;NA;"11300";NA;NA;NA;"1900";NA;NA;"2600"
"1996-10-28";"10700";NA;NA;NA;"6700";NA;NA;NA;"1200";"300";NA;"2000"
"1996-11-04";"89500";NA;NA;NA;"10900";NA;NA;NA;"500";"400";NA;NA
"1996-11-18";"16500";NA;NA;NA;"7300";NA;NA;NA;"500";"300";"1200";"1100"
"1996-12-04";"9000";NA;NA;NA;"5500";NA;NA;NA;"200";NA;NA;"1100"
"1996-12-18";"8800";NA;NA;NA;"3600";NA;NA;NA;"100";"100";NA;"1800"
"1997-01-13";"7900";NA;NA;NA;"4300";NA;NA;NA;"200";"100";NA;"1200"
"1997-01-27";"5900";NA;NA;NA;"6000";NA;NA;NA;"500";NA;NA;"3100"
"1997-02-10";"12200";NA;NA;NA;"6900";NA;NA;NA;"400";NA;NA;"2500"
"1997-03-03";"78300";NA;NA;NA;"18700";NA;NA;NA;"9500";"7600";NA;"15600"
"1997-03-17";"363900";NA;NA;NA;"53800";NA;NA;NA;"7600";"100";"100";"1500"
"1997-04-01";"631400";NA;NA;NA;"125700";"200";NA;NA;"29400";NA;NA;"1000"
"1997-04-16";"189900";NA;NA;NA;"169100";"200";NA;NA;"9800";NA;NA;"3400"
"1997-04-28";"395000";NA;NA;NA;"21100";"300";NA;NA;"8200";"300";NA;"700"
"1997-05-12";"161100";NA;NA;NA;"17100";NA;NA;NA;"3600";"100";NA;"200"
"1997-05-26";"14600";NA;NA;NA;"1700";NA;NA;NA;"10100";"300";NA;"500"
"1997-06-10";"296300";NA;NA;NA;"16700";NA;NA;NA;"15100";"600";NA;"1300"
"1997-06-23";"58700";NA;NA;NA;"6200";NA;NA;NA;"55500";"500";NA;NA
"1997-07-07";"32800";NA;NA;NA;"4200";NA;NA;NA;"7100";"500";NA;"200"
"1997-07-21";"413700";NA;NA;NA;"13500";NA;NA;NA;"266900";"500";NA;"1700"
"1997-08-04";"20600";NA;NA;NA;"1400";"100";NA;NA;"209900";"9200";NA;"100"
"1997-08-18";"111000";NA;NA;NA;"15600";NA;NA;NA;"41200";"700";NA;"3100"
"1997-09-01";"147500";NA;NA;NA;"10200";"100";NA;NA;"2000";NA;NA;"300"
"1997-09-15";"141100";NA;NA;NA;"8400";NA;NA;NA;"5700";"200";NA;"4500"
"1997-09-29";"170800";NA;NA;NA;"13100";NA;NA;NA;"139000";NA;NA;"300"
"1997-10-13";"30800";NA;NA;NA;"13800";NA;NA;NA;"1400";"200";NA;"1100"
"1997-10-27";"42500";NA;NA;NA;"8100";"300";NA;NA;"2200";"1000";NA;"1400"
"1997-11-12";"16300";NA;NA;NA;"3100";"100";NA;NA;"1800";"300";NA;"2600"
"1997-11-25";"10400";NA;NA;NA;"3200";NA;NA;NA;"2400";"600";NA;"2400"
"1997-12-08";"9600";NA;NA;NA;"4100";NA;NA;NA;"2000";NA;NA;"2600"
"1997-12-22";"9000";NA;NA;NA;"6300";NA;NA;NA;"300";"100";NA;"2400"
"1998-01-06";"21000";NA;NA;NA;"4600";NA;NA;NA;"1300";"200";NA;"2600"
"1998-01-20";"20400";NA;NA;NA;"2900";"100";NA;NA;"1200";NA;NA;"3600"
"1998-02-04";"11600";NA;NA;NA;"7000";NA;NA;NA;"500";NA;"400";"1200"
"1998-02-16";"17200";NA;NA;NA;"5000";NA;NA;NA;"600";"100";NA;"3500"
"1998-03-02";"90500";NA;NA;NA;"7200";NA;NA;NA;"1500";"500";NA;"400"
"1998-03-16";"3800";NA;NA;NA;"3800";NA;NA;NA;"2600";"200";NA;"600"
"1998-03-30";"24800";NA;NA;NA;"25400";"100";NA;NA;"8900";"300";"600";"2500"
"1998-04-14";"56500";NA;NA;NA;"26700";NA;NA;NA;"2500";"1300";NA;"500"
"1998-04-27";"146100";NA;NA;NA;"3600";NA;NA;NA;"9300";"900";NA;"700"
"1998-05-13";"531400";NA;NA;NA;"39600";NA;NA;NA;"5700";"1600";NA;"300"
"1998-05-26";"106500";NA;NA;NA;"78200";NA;NA;NA;"11300";"1400";"600";"800"
"1998-06-08";"571000";NA;NA;NA;"84000";NA;NA;NA;"117200";"400";NA;"300"
"1998-06-22";"82100";NA;NA;NA;"7300";NA;NA;NA;"24100";"2300";NA;"400"
"1998-07-06";"691700";NA;NA;NA;"5800";NA;NA;NA;"15300";"100";NA;"900"
"1998-07-20";"300800";NA;NA;NA;"7700";NA;NA;NA;"14600";NA;NA;NA
"1998-08-03";"4400";NA;NA;NA;"1800";NA;NA;NA;"67700";"600";NA;"1200"
"1998-08-17";"22300";NA;NA;NA;"3200";"200";NA;NA;"62600";"1500";NA;"2020"
"1998-08-31";"51400";NA;NA;NA;"7100";NA;NA;NA;"37300";"500";NA;"2400"
"1998-09-14";"24100";NA;NA;NA;"6800";NA;NA;NA;"4000";"200";NA;"600"
"1998-10-12";"8000";NA;NA;NA;"1700";NA;NA;NA;"1200";NA;NA;"100"
"1998-10-26";"34400";NA;NA;NA;"4300";NA;NA;NA;"1600";NA;NA;"1100"
"1998-11-16";"4000";NA;NA;NA;"4500";NA;NA;NA;"1400";NA;NA;NA
"1998-11-30";"8800";NA;NA;NA;"4600";NA;NA;NA;"600";NA;NA;NA
"1998-12-14";"6100";NA;NA;NA;"2500";NA;NA;NA;"300";"200";"300";"800"
"1998-12-28";"6000";NA;NA;NA;"4800";NA;NA;NA;"300";NA;NA;"3600"
"1999-01-18";"8000";NA;NA;NA;"8100";NA;NA;NA;"1200";"300";"700";"5400"
"1999-01-25";"12200";NA;NA;NA;"900";NA;NA;NA;"2200";NA;NA;NA
"1999-02-08";"12900";NA;NA;NA;"3600";NA;NA;NA;"1400";"1200";NA;"700"
"1999-02-25";"9000";NA;NA;NA;"4900";NA;NA;NA;"12100";"8700";NA;"2500"
"1999-03-08";"6200";NA;NA;NA;"4400";NA;NA;NA;"1000";"400";NA;NA
"1999-03-22";"38300";NA;NA;NA;"3700";NA;NA;NA;"7100";NA;NA;NA
"1999-04-06";"36100";NA;NA;NA;"8400";NA;NA;NA;"3300";"1000";"700";"500"
"1999-04-19";"267100";NA;NA;NA;"22900";"200";NA;NA;"5900";"300";NA;"800"
"1999-05-03";"70600";NA;NA;NA;"315200";NA;NA;NA;"8800";NA;NA;"100"
"1999-05-17";"24200";NA;NA;NA;"1400";"100";NA;NA;"34100";"200";NA;"200"
"1999-05-31";"21000";NA;NA;NA;"1500";NA;NA;NA;"39400";"700";NA;"3100"
"1999-06-14";"139500";NA;NA;NA;"8700";NA;NA;NA;"557800";NA;NA;NA
"1999-06-28";"251200";NA;NA;NA;"7800";NA;NA;NA;"392300";NA;NA;"400"
"1999-07-12";"19000";NA;NA;NA;"27100";NA;NA;NA;"402900";"7800";NA;"400"
"1999-07-26";"318500";NA;NA;NA;"156300";NA;NA;NA;"17900";"500";NA;"100"
"1999-08-02";NA;NA;NA;NA;"16800";NA;NA;NA;"970400";NA;NA;NA
"1999-08-09";"23500";NA;NA;NA;"15900";NA;NA;NA;"81900";NA;NA;"200"
"1999-08-23";"344700";NA;NA;NA;"21800";"100";NA;NA;"155700";"3100";NA;"3800"
"1999-09-06";"16300";NA;NA;NA;"1200";NA;NA;NA;"48700";NA;NA;"1900"
"1999-09-20";"34100";NA;NA;NA;"7300";NA;NA;NA;"120900";NA;NA;NA
"1999-10-04";"16600";NA;NA;NA;"5500";NA;NA;NA;"8600";"200";NA;"1600"
"1999-10-18";"41900";NA;NA;NA;"61000";NA;NA;NA;"6900";"600";NA;"5100"
"1999-11-02";"6500";NA;NA;NA;"5600";"100";NA;NA;"23300";"1100";NA;"3000"
"1999-11-22";"9100";NA;NA;NA;"4000";NA;NA;NA;"300";NA;NA;"1000"
"1999-12-06";"5100";NA;NA;NA;"36500";NA;NA;NA;"100";NA;NA;NA
"1999-12-22";"13500";NA;NA;NA;"4400";NA;NA;NA;"900";"200";"100";"6300"
"2000-01-04";"6700";NA;NA;NA;"32600";NA;NA;NA;"2500";"100";NA;"4700"
"2000-01-17";"25700";NA;NA;NA;"92800";"300";NA;NA;"2200";"100";NA;"3500"
